"id","options_tsid","extra_tsid","created_at","updated_at"
"4957","53319","7147","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4958","53306","7139","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4959","39644","5585","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4960","39643","5587","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4961","53305","7141","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4962","53318","7149","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4963","53317","7146","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4964","53304","7138","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4965","39642","5370","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4966","39666","5378","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4967","39667","5668","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4968","39669","5379","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4969","39670","5379","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4970","39671","5379","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4971","39672","5379","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4972","39686","5384","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4973","39685","5384","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4974","39688","5384","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4975","39687","5384","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4976","39693","5385","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4977","39692","5385","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4978","39691","5385","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4979","39690","5385","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4980","39695","5385","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4981","39694","5385","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4982","39697","5386","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4983","39698","5386","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4984","39699","5386","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4985","39700","5386","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4986","39702","5387","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4987","39701","5387","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4988","39704","5387","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4989","39703","5387","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4990","39711","5388","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4991","39712","5388","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4992","39707","5388","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4993","39708","5388","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4994","39709","5388","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4995","39710","5388","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4996","39720","5389","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4997","39721","5389","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4998","39726","5390","2015-10-07 10:21:54","2015-10-07 10:21:54"
"4999","39727","5390","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5000","39728","5390","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5001","39729","5390","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5002","39730","5390","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5003","39731","5390","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5004","39732","5390","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5005","39733","5390","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5006","39734","5391","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5007","39735","5391","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5008","39736","5391","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5009","39737","5391","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5010","39740","5392","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5011","39741","5392","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5012","39742","5392","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5013","39743","5392","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5014","39753","5394","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5015","39754","5394","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5016","39755","5394","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5017","39756","5394","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5018","39760","5395","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5019","39761","5395","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5020","39762","5395","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5021","39763","5395","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5022","39776","5400","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5023","39777","5400","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5024","39774","5400","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5025","39775","5400","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5026","39772","5400","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5027","39773","5400","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5028","39778","5401","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5029","39779","5401","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5030","39780","5401","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5031","39781","5401","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5032","39785","5404","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5033","39888","5453","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5034","39789","5405","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5035","52640","116","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5036","49285","787","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5037","45228","6091","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5038","45243","6092","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5039","62272","113","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5040","62273","113","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5041","45244","6092","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5042","45229","6091","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5043","49284","787","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5044","52639","116","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5045","39818","5409","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5046","39819","5409","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5047","39820","5409","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5048","39817","5409","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5049","39834","5416","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5050","39838","5420","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5051","39840","5422","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5052","39859","5439","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5053","39868","5443","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5054","39864","5441","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5055","40486","5497","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5056","40478","5495","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5057","39844","5427","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5058","40484","5497","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5059","39847","5430","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5060","39848","5431","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5061","39850","5432","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5062","39851","5434","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5063","39852","5435","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5064","39881","5608","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5065","39880","5607","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5066","39902","5458","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5067","39903","5459","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5068","39908","4865","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5069","39909","4865","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5070","39930","7701","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5071","39935","638","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5072","39934","638","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5073","40231","536","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5074","40232","537","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5075","40858","5513","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5076","40859","5514","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5077","40920","5788","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5078","40919","5525","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5079","40943","5528","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5080","40942","5528","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5081","40945","5528","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5082","40944","5528","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5083","41021","5683","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5084","41020","5546","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5085","41023","5683","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5086","41022","5546","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5087","41029","5549","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5088","41028","5549","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5089","41142","5590","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5090","41141","5682","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5091","41226","5714","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5092","41227","5637","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5093","41231","5730","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5094","41232","5641","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5095","41235","5641","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5096","41234","5730","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5097","41258","5652","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5098","41257","5652","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5099","41302","5721","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5100","41307","5723","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5101","41633","5694","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5102","41635","5695","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5103","41636","5696","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5104","41643","5704","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5105","41652","5707","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5106","41647","5706","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5107","41657","5710","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5108","41656","5681","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5109","41707","5637","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5110","41706","5714","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5111","41710","5637","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5112","41709","5714","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5113","41714","5637","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5114","41713","5714","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5115","41750","5722","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5116","41773","5725","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5117","41774","5724","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5118","41775","5725","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5119","41798","5736","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5120","41800","5741","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5121","41804","5577","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5122","41805","5740","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5123","41831","5682","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5124","41832","5590","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5125","41826","5682","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5126","41827","5590","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5127","41836","5749","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5128","41837","5749","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5129","41841","5682","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5130","41840","5590","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5131","41861","5751","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5132","41862","5752","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5133","41857","5753","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5134","41858","5754","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5135","41859","5755","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5136","41860","5756","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5137","41892","5760","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5138","41895","5757","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5139","41896","5758","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5140","42050","5773","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5141","42051","5773","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5142","42152","5777","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5143","42153","5778","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5144","42195","5781","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5145","42196","5782","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5146","42194","5782","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5147","42193","5781","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5148","42192","5782","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5149","42191","5781","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5150","42197","5781","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5151","42198","5782","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5152","42210","5786","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5153","42211","5787","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5154","42227","5792","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5155","42228","5793","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5156","42254","5525","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5157","42255","5788","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5158","42258","5525","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5159","42259","5788","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5160","42288","5797","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5161","42289","5798","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5162","42292","5797","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5163","42293","5798","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5164","42300","5799","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5165","42303","5801","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5166","42304","5802","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5167","42301","5801","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5168","42302","5802","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5169","42306","5803","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5170","42307","5804","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5171","42309","5804","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5172","42308","5803","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5173","42311","5805","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5174","42312","5806","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5175","42315","5807","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5176","42316","5808","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5177","42319","5807","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5178","42320","5808","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5179","42323","5807","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5180","42324","5808","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5181","42332","5811","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5182","42333","5812","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5183","42336","5811","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5184","42337","5812","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5185","42340","5813","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5186","42341","5814","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5187","42342","5813","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5188","42343","5814","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5189","42350","5815","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5190","42351","5816","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5191","42348","7697","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5192","42349","7698","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5193","42352","5817","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5194","42353","5818","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5195","42356","5817","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5196","42357","5818","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5197","42360","5817","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5198","42361","5818","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5199","42374","5822","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5200","42375","5823","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5201","42562","5834","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5202","42563","5835","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5203","42566","5834","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5204","42567","5835","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5205","42810","5846","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5206","42811","5845","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5207","42918","1636","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5208","42917","1635","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5209","43309","5863","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5210","43310","5864","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5211","43305","5863","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5212","43306","5864","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5213","43355","5865","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5214","43356","5868","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5215","43359","5871","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5216","43360","5872","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5217","43363","5871","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5218","43364","5872","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5219","43367","5871","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5220","43368","5872","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5221","43386","5878","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5222","43387","5878","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5223","43699","5886","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5224","43700","5886","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5225","43712","442","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5226","57609","7579","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5227","57610","7582","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5228","43713","443","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5229","43714","460","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5230","57611","7583","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5231","57612","7583","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5232","43716","460","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5233","43728","5887","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5234","43729","5887","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5235","43756","5891","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5236","50685","6769","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5237","50686","6769","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5238","43757","5891","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5239","44590","101","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5240","44564","106","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5241","44980","97","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5242","52848","110","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5243","47770","1000","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5244","53989","967","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5245","66546","9301","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5246","66515","9296","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5247","66484","9291","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5248","66651","9333","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5249","66620","9328","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5250","66621","9328","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5251","66652","9333","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5252","66485","9291","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5253","66516","9296","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5254","66547","9301","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5255","53990","968","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5256","47769","1001","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5257","52849","110","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5258","44981","97","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5259","44565","106","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5260","44591","101","2015-10-07 10:21:54","2015-10-07 10:21:54"
"5261","44594","5963","2015-10-07 10:21:54","2015-10-07 10:21:54"
